STATE_NAME,NAME,KEY,ID,rate_brcamort9397,MDratio,hosp,hosponc,scrnmamm,pcturban,urbrural,pcincome,pctpoor,pctlt9ed,pcthsed,pctcoled,unemploy,homevalu,rent,pop96,mammog2ysm,SmokecurF,SmokevrF,Obese,Noins
Missouri,Stoddard,1711,1554,25.2,33.81,3.38,0,3.42,26.2,7,16258,21.2,24.3,55.9,8.2,8.7,33200,253,29625,0.58,0.24,0.46,0.37,0.1
Virginia,Floyd,1712,2818,10.9,31.64,7.91,0,0,0,8,14465,14,25.5,60.2,10.4,5.1,51800,270,12832,0.36,0.22,0.45,0.34,0.08
Virginia,Lunenburg,1713,2839,41.8,26.89,0,0,0,0,9,14807,19.1,23.3,52.2,6.6,12.8,36900,246,11104,0.79,0.23,0.47,0.31,0.11
Virginia,Sussex,1714,2868,29.7,19.85,0,0,9.95,0,8,19140,20.1,27.9,54.2,8.6,6.2,47200,293,10088,0.5,0.27,0.48,0.36,0.16
Virginia,Hampton,1715,2885,28.3,115.68,2.87,1.44,3.58,100,0,18221,10.8,6.8,79.7,19.1,5.5,77500,470,138757,0.51,0.26,0.41,0.38,0.09
Missouri,Carter,1716,1469,12.5,0,0,0,0,0,9,13399,27.6,24.4,56,8.8,8.4,30200,241,6187,0.34,0.27,0.43,0.38,0.15
Missouri,Christian,1717,1473,17.4,32.76,0,0,0,27.4,2,17766,10.1,9.4,76.6,12.5,4,58600,340,44871,0.48,0.21,0.37,0.36,0.1
Missouri,Mississippi,1718,1518,36.5,21.71,0,0,0,58.9,7,15732,29.7,27.5,49.2,7.2,9.3,31500,230,13629,0.51,0.22,0.4,0.29,0.12
Kentucky,Todd,1719,1071,20.4,26.83,0,0,0,0,8,16781,18.8,30,50.6,7.1,4.5,33700,247,11225,0.52,0.25,0.43,0.36,0.1
Kentucky,Logan,1720,1032,19.8,58.2,3.88,0,0,30.5,7,16567,16.1,24.9,57.7,8.1,4.2,41300,271,25902,0.46,0.25,0.43,0.34,0.1
Virginia,Wythe,1721,2874,21.4,94.88,3.8,3.79,3.81,31.6,7,17562,17.5,21,61.8,10,6.5,49100,272,26357,0.51,0.25,0.45,0.37,0.12
Missouri,Douglas,1722,1485,25.9,8.25,0,0,0,24.7,6,11565,25.2,23.3,59.8,7.5,9.6,33500,247,12235,0.5,0.23,0.41,0.38,0.15
Kentucky,Marshall,1723,1040,22.5,47.73,3.41,0,3.48,23.6,7,18912,14.1,16.2,67.6,9.6,5.6,47600,280,29683,0.39,0.31,0.48,0.4,0.19
Missouri,Newton,1724,1524,27,35.77,2.1,2.09,2.13,34.2,3,18124,14,10.1,72.8,12.1,5.2,43500,292,47751,0.5,0.22,0.48,0.36,0.1
Missouri,Howell,1725,1497,22,75.35,5.8,2.86,5.91,28.3,7,14810,25.4,20.2,61.2,8.7,6.7,36400,243,34972,0.52,0.26,0.45,0.42,0.12
Kentucky,Knox,1726,1022,16.2,41.44,3.19,0,3.21,16.9,7,12361,38.9,35.2,46.6,8,7,34500,245,31514,0.45,0.26,0.48,0.33,0.1
Virginia,Halifax,1727,,0,,,,,,,,,,,,,,,,,,,,
Virginia,Brunswick,1728,2801,30.8,30.37,0,0,0,0,8,14283,24.7,24.4,50.5,7,6.9,43300,232,16458,0.57,0.27,0.47,0.39,0.17
Kentucky,Harlan,1729,1009,26.6,93.83,2.76,0,2.76,16.1,7,12560,33.1,31.7,49.5,6.4,16.2,29500,225,35411,0.49,0.24,0.45,0.37,0.11
Virginia,Smyth,1730,2865,32.5,132.41,6.02,3.02,3.03,20.5,6,16453,16.7,24.1,53.3,7.8,9.8,43200,266,33076,0.61,0.25,0.47,0.25,0.1
Kentucky,Trigg,1731,1072,12.3,43.49,8.7,0,8.93,0,8,16208,18,22.4,58.9,11.4,4.7,44200,244,11857,0.45,0.26,0.48,0.33,0.1
Arizona,Navajo,1732,78,14.4,73.95,4.48,0,2.33,37.1,5,11488,34.7,16.7,64.6,10,15.1,51500,292,92086,0.51,0.17,0.35,0.31,0.2
Arizona,Coconino,1733,71,24.3,178.28,3.62,0.89,0.92,66.2,5,16760,23.1,10,79,24.6,7.8,82600,431,112260,0.5,0.2,0.38,0.27,0.14
Oklahoma,Craig,1734,2120,24.1,98.52,14.07,0,7.04,41.2,6,15144,18.3,13.6,66.8,10,3.1,33500,288,14440,0.54,0.26,0.43,0.29,0.14
Oklahoma,Nowata,1735,2155,17.6,10.03,10.03,0,0,39,6,13894,20.9,14.6,67.4,7.4,6.5,26200,267,9846,0.53,0.22,0.39,0.29,0.14
Oklahoma,Ottawa,1736,2160,32,81.57,6.53,3.3,6.45,43,6,16807,20.1,13.9,67.8,10.4,6.3,29900,250,30310,0.38,0.22,0.43,0.3,0.14
Oklahoma,Osage,1737,2159,19.2,16.44,9.39,0,2.35,31.8,2,14931,15.8,8.7,73,13.1,3.8,43200,266,42503,0.55,0.22,0.39,0.35,0.18
Oklahoma,Kay,1738,2138,17.9,102.78,4.19,2.11,4.17,77,5,20468,12.9,8.2,76.8,18.5,7.4,42100,327,47285,0.51,0.21,0.39,0.3,0.15
Oklahoma,Washington,1739,2176,23.9,144.98,2.1,2.11,2.1,78,4,23465,10.9,7.3,79.6,25.8,5.7,51400,358,47423,0.38,0.19,0.4,0.34,0.15
"New Mexico",Union,1740,1796,17.1,48.32,24.16,0,24.18,0,9,17399,21,14.5,63.6,12,4.1,37500,284,4067,0.65,0.22,0.45,0.26,0.19
"New Mexico","San Juan",1741,1789,22.9,101.52,1.99,0.98,2.02,61.1,5,16093,28.3,13,69.2,12.3,10.1,58600,345,102508,0.4,0.22,0.45,0.26,0.19
"New Mexico","Rio Arriba",1742,1786,17.1,56.82,2.71,0,2.76,24.3,6,11707,27.5,17,65.9,10.3,11.9,57600,285,37580,0.27,0.2,0.43,0.35,0.19
Oklahoma,Alfalfa,1743,2104,11.7,32.73,0,0,0,0,8,14331,16.7,8.7,77.3,17.3,1.6,23700,239,6155,0.54,0.17,0.4,0.31,0.15
Oklahoma,Grant,1744,2129,15.3,18.17,0,0,0,0,8,19145,13.7,8.3,77.9,15.6,2.8,25200,280,5546,0.57,0.26,0.43,0.34,0.15
Oklahoma,Cimarron,1745,2115,23.6,99.4,33.13,0,0,0,9,16038,17.6,15.8,71,15.1,2.5,28900,226,3087,0.53,0.19,0.36,0.27,0.11
Oklahoma,Woods,1746,2178,9.7,46.45,11.61,0,0,60.3,7,17558,15.8,11.6,76.1,23.5,2.2,33100,254,8516,0.54,0.33,0.52,0.33,0.27
Arizona,Mohave,1747,77,21.8,86.35,3.29,2.38,4.3,85.5,2,16597,14.2,7.2,72.8,10.3,6.6,74900,468,126294,0.51,0.2,0.38,0.27,0.14
Kentucky,Wayne,1748,1077,25.7,59.75,5.43,0,5.49,30.7,7,12167,37.3,39.4,44.6,5.5,6.5,29100,216,18703,0.46,0.25,0.46,0.39,0.13
Oklahoma,Beaver,1749,2106,20,34,17,0,0,0,9,17607,8.9,10.6,75.3,15.4,2.9,46300,288,6013,0.51,0.24,0.39,0.34,0.14
Oklahoma,Texas,1750,2172,26.4,47.74,5.97,0,6.16,47.5,7,17973,13.4,9.5,75.5,15.1,2.8,45200,287,17322,0.38,0.23,0.39,0.32,0.18
Virginia,Southampton,1751,2866,17.6,120.53,3.89,3.81,3.91,30.9,6,20006,18.3,23,59.5,12.4,4.6,56300,265,26268,0.5,0.26,0.49,0.36,0.11
Arizona,Apache,1752,69,12.6,67.84,5.9,0,4.58,32.4,5,10439,47.1,26.9,54.7,8.5,16.5,16600,243,69087,,0.17,0.35,0.31,0.2
Oklahoma,Harper,1753,2132,32.9,52.44,26.22,0,0,0,9,18180,10.7,11.8,76.1,13.6,3.3,29500,274,3781,0.38,0.21,0.39,0.26,0.17
"New Mexico",Taos,1754,1794,21.6,129,3.91,0,4,17.6,7,15090,27.5,13.5,71.8,18.5,14.9,71700,369,25985,0.74,0.15,0.45,0.35,0.23
"New Mexico",Colfax,1755,1769,20.5,108.23,7.22,0,7.27,57,7,15788,18.6,12.4,71.1,14.7,7.5,47100,266,13867,0.54,0.32,0.49,0.26,0.09
Missouri,Stone,1756,1555,24.9,19.94,0,0,0,0,8,18527,14.7,12.2,70.6,11.1,10.8,59500,305,25875,0.5,0.24,0.43,0.34,0.19
California,"San Benito",1757,194,19.9,56.3,2.35,0,2.44,52.4,6,18266,9.5,18.6,68.4,14.4,13.5,205100,547,44503,0.51,0.17,0.35,0.31,0.2
Kentucky,Whitley,1758,1079,21.5,159.02,2.84,2.8,2.86,33.9,7,13914,33,28.8,53,11.3,6.4,36800,270,35668,0.39,0.29,0.44,0.37,0.15
Kentucky,Carlisle,1759,981,38.4,0,0,0,0,0,9,17913,17.7,19.2,62.3,6.6,6,29200,235,5309,1,0.26,0.48,0.3,0.11
Virginia,Norfolk,1760,,0,,,,,,,,,,,,,,,,,,,,
Kentucky,McCreary,1761,1035,24.1,48.16,0,0,0,0,9,10841,45.5,39.4,40.2,4.6,8.2,26700,217,16583,0.49,0.25,0.46,0.39,0.13
Kentucky,Bell,1762,968,28.3,160.71,6.56,0,9.75,36,7,13746,36.2,33.5,46.7,9.3,7.8,35200,227,30193,0.4,0.24,0.45,0.3,0.11
Virginia,Norton,1763,,0,,,,,,,,,,,,,,,,,,,,
Kentucky,Graves,1764,1003,22.6,85.38,2.85,2.81,2.88,29.6,7,17788,16.9,18.7,62,8.8,6.4,38100,262,35601,0.49,0.26,0.48,0.36,0.1
Kentucky,Cumberland,1765,990,25.6,28.75,14.37,0,14.65,0,9,11854,31.6,43.6,39.5,6.1,10.4,27300,181,6977,0.4,0.25,0.45,0.36,0.15
Kentucky,Allen,1766,963,19.7,44.57,6.37,0,0,29.2,7,14293,24.6,32.2,51.1,4.6,3.3,35200,230,15844,0.4,0.26,0.48,0.33,0.1
Virginia,"Virginia Beach",1767,2899,25.8,180.97,0.46,0.46,0.93,99.1,0,22433,5.9,3.1,88,25.5,4.3,96000,577,430385,0.51,0.25,0.49,0.34,0.14
Virginia,Carroll,1768,2806,19.9,28.95,0,0,0,0,7,15905,14.1,29.5,49.7,6.5,4.8,43100,268,27703,0.6,0.25,0.45,0.34,0.1
Missouri,Barry,1769,1456,17.7,44.61,6.37,0,6.6,16.2,7,15212,16.6,14.2,67.4,8.5,5,42300,280,32325,0.53,0.22,0.39,0.33,0.18
Virginia,Washington,1770,2871,28.8,116.2,1.51,0,6.09,39.9,2,18298,16.7,21.7,60.5,12.7,6.7,52700,299,66455,0.37,0.24,0.46,0.36,0.12
Missouri,Butler,1771,1463,28.8,166.39,7.45,4.97,7.46,43.8,7,17080,25,23,56.8,8.6,6.5,35600,255,40217,0.26,0.23,0.43,0.38,0.15
Virginia,Suffolk,1772,,0,,,,,,,,,,,,,,,,,,,,
California,Monterey,1773,186,22.3,146.49,1.15,0.59,1.99,83,2,25270,11.6,15.5,72.9,21.5,12.5,196300,625,339047,0.45,0.15,0.4,0.32,0.14
Virginia,Greensville,1774,2827,23.6,119.03,5.95,5.96,5.98,37.5,6,15447,17,28,53.1,8.4,6.6,45400,258,16785,0,0.23,0.4,0.31,0.15
Virginia,Mecklenburg,1775,2842,39.3,100.78,3.25,3.23,3.29,14.4,7,17561,16.5,20,58.1,10,7,49700,244,30946,0.48,0.25,0.49,0.35,0.11
Virginia,Lee,1776,2836,17.4,86.03,4.1,0,8.21,0,9,13556,28.7,33.8,48,6.5,11.8,34200,267,24257,0.36,0.22,0.43,0.33,0.08
Kentucky,Simpson,1777,1068,25,49.74,6.22,0,0,50.2,6,16765,15.5,21.9,58.9,8.8,4.7,45300,314,16084,0.49,0.26,0.48,0.33,0.1
Virginia,Scott,1778,2863,28.6,25.87,0,0,0,17.9,2,14808,20.9,30.6,51.2,5.9,8.8,41600,250,22949,0.37,0.23,0.42,0.34,0.14
Kentucky,Clinton,1779,988,26.5,42.97,10.74,0,0,0,9,12005,38.1,38.1,44.4,6.6,8.1,28100,198,9269,0.59,0.25,0.46,0.37,0.11
Missouri,Oregon,1780,1526,29.6,0,0,0,0,0,9,13283,27.4,21.7,59.3,7.8,6.4,27600,210,10095,0.51,0.23,0.48,0.32,0.15
Virginia,Patrick,1781,2852,16.8,61.93,5.63,0,5.68,0,9,15810,13.6,28.2,54.1,7,6.6,49500,230,18075,0.45,0.24,0.5,0.31,0.08
Missouri,"New Madrid",1782,1523,17.2,28.97,0,0,0,35.8,7,14431,26.9,27.3,52,6.7,7.6,32000,266,20611,0.5,0.22,0.39,0.35,0.13
Virginia,Chesapeake,1783,2878,27.3,164.36,0.53,0.52,1.66,96.4,0,19874,9,8,77.1,16.9,4.1,87800,494,192342,,0.23,0.43,0.28,0.08
Nevada,Clark,1784,1718,24.5,137.01,1.11,0.19,2.24,97.7,2,23812,10.5,6.4,77.3,13.8,5.4,92700,516,1048717,0.6,0.16,0.41,0.36,0.15
Virginia,Henry,1785,,0,,,,,,,,,,,,,,,,,,,,
Kentucky,Monroe,1786,1047,22.5,68.51,8.56,0,8.57,25.1,7,16199,26.9,38.3,47.1,6.9,4.2,30500,190,11314,0.39,0.28,0.44,0.37,0.15
Virginia,Portsmouth,1787,,0,,,,,,,,,,,,,,,,,,,,
Missouri,Ripley,1788,1542,16.9,29.74,7.43,0,0,0,9,11255,31.5,28.5,48.5,6.1,9.8,29100,241,13626,0.53,0.25,0.45,0.34,0.08
Missouri,Taney,1789,1557,21.8,86.79,3.1,3.01,6.44,24.8,6,19865,13.6,12.5,70.8,14.3,8.7,56300,307,33271,0.51,0.29,0.43,0.36,0.15
Oklahoma,Woodward,1790,2179,25.8,79.51,10.6,5.36,0,65,7,15974,14.2,10.3,73.4,13,4.9,40300,295,18667,0.51,0.18,0.41,0.36,0.12
Virginia,Grayson,1791,2825,19.3,169.48,8.69,0,4.38,29.1,9,15372,16.3,28.4,52.5,6.3,4.9,40000,241,23069,0.54,0.2,0.44,0.38,0.1
Missouri,Ozark,1792,1528,25.8,10.51,0,0,0,0,9,13243,22.1,22.2,60.9,8,6.2,37300,241,9629,0.5,0.26,0.41,0.39,0.15
Kentucky,Hickman,1793,1014,19.5,56.12,0,0,0,0,9,17474,20.1,23,56.8,7.6,6.2,31300,213,5306,0.38,0.25,0.46,0.39,0.11
Missouri,McDonald,1794,1511,12.3,5.39,0,0,0,0,8,14377,20.6,16.8,61.1,6.6,4.9,31400,239,19030,0.41,0.21,0.4,0.37,0.08
Kentucky,Calloway,1795,979,35,138.44,3.08,3.07,3.11,47,7,18791,17.7,15.7,69.1,19.4,4,50000,272,32579,0.59,0.19,0.48,0.34,0.11
California,Tulare,1796,213,21.3,103.51,2.02,0.57,2.04,68.7,2,16144,22.6,23.2,60.2,11.8,16.6,73400,403,349922,0.53,0.16,0.43,0.36,0.15
Virginia,Emporia,1797,,0,,,,,,,,,,,,,,,,,,,,
Virginia,Martinsville,1798,,0,,,,,,,,,,,,,,,,,,,,
Virginia,"South Boston",1799,,0,,,,,,,,,,,,,,,,,,,,
Virginia,Galax,1800,,0,,,,,,,,,,,,,,,,,,,,
Virginia,"Franklin City",1801,,0,,,,,,,,,,,,,,,,,,,,
Tennessee,Stewart,1802,2480,13.3,18.89,0,0,0,0,8,14751,16.6,24.4,58.9,7.7,15.5,43900,244,11009,0.26,0.24,0.44,0.36,0.13
Oklahoma,Delaware,1803,2123,22.2,55.55,3.09,3.02,3.2,14.3,6,15659,17.2,14.9,66.2,10.8,4,43100,302,33141,0.62,0.19,0.39,0.33,0.15
Tennessee,Robertson,1804,2473,20.2,54.22,2.09,2.01,6.49,38.1,2,18683,10.6,13.9,65.5,9.6,4.6,61300,337,49672,0.54,0.26,0.43,0.35,0.11
Tennessee,Sumner,1805,2482,23.6,109.55,1.71,0.84,2.64,61.6,2,21198,9.1,13.3,70.6,14.4,3.8,73600,418,119675,0.54,0.2,0.35,0.39,0.13
Tennessee,Montgomery,1806,2462,27,79.15,0.81,0.83,0.84,75.5,3,17781,12.8,9.5,77.9,16.5,3.8,58200,373,120923,0.54,0.25,0.41,0.34,0.13
Tennessee,Macon,1807,2455,35.9,29.54,5.91,0,0,22.9,6,14999,19.3,34.1,49.2,5.5,8.3,36500,244,17373,0.64,0.24,0.33,0.37,0.06
Virginia,Danville,1808,,0,,,,,,,,,,,,,,,,,,,,
Missouri,Dunklin,1809,1486,29.4,57.64,3.03,3.03,3.04,48.5,7,16102,29.9,27.6,51.2,8,7.8,29700,229,32991,0.36,0.25,0.45,0.34,0.08
Tennessee,Clay,1810,2413,20,55.33,13.83,0,14.05,0,9,15595,23,35.6,48.5,7.8,7.3,36700,215,7323,0.47,0.28,0.47,0.33,0.17
Tennessee,Pickett,1811,2468,21.5,0,0,0,0,0,9,14837,24.9,38,45.8,9.1,10.7,34600,148,4633,0.37,0.24,0.39,0.34,0.13
Virginia,Bristol,1812,,0,,,,,,,,,,,,,,,,,,,,
Tennessee,Sullivan,1813,2481,22.5,288.34,2.02,2,3.39,71.6,2,20507,13.6,17.1,66.8,15.6,4.6,55500,308,149844,0,0.25,0.45,0.33,0.13
Tennessee,Johnson,1814,2445,27.1,55.08,0,0,0,0,8,11948,28.5,31.6,47.2,5,14,41900,211,16485,0.29,0.23,0.45,0.3,0.13
Oklahoma,Noble,1815,2154,28.1,35.3,8.82,8.9,8.87,45.1,7,15877,16.9,10.3,72.8,12.7,3.7,33000,285,11239,0.57,0.21,0.39,0.34,0.14
Tennessee,Scott,1816,2475,25.3,51.15,5.12,5.11,0,19.1,6,13896,27.8,30.7,51.2,6.6,10.6,33500,230,19575,0.51,0.23,0.4,0.35,0.12
Oklahoma,Rogers,1817,2168,21.6,57.98,3.22,0,1.65,30.6,2,17856,10.5,7.7,78.1,13,4.6,63400,358,63536,0.51,0.25,0.43,0.3,0.14
Tennessee,Hancock,1818,2433,11.8,43.83,0,0,0,0,9,11479,40,41.5,42.4,5.1,6.5,29800,145,6879,0.53,0.2,0.35,0.36,0.15
Tennessee,Claiborne,1819,2412,31,42.04,3.5,0,0,10.2,6,14288,25.7,33.4,50.8,8,5.1,41000,248,28828,0.53,0.24,0.44,0.31,0.12
Tennessee,Campbell,1820,2406,21.3,54.01,5.4,0,0,20.5,6,14196,26.8,31.9,47.5,6.6,8.4,37700,250,37340,0.51,0.25,0.43,0.34,0.13
Oklahoma,Ellis,1821,2125,21.3,141.14,23.52,23.89,0,0,9,16055,14.1,13.6,73.8,14,4,30200,291,4185,0.38,0.25,0.39,0.3,0.15
Oklahoma,Garfield,1822,2126,24.8,170.94,5.23,3.49,10.54,79.4,3,19160,14.1,8.3,76.5,17.3,3.8,37800,339,57312,0.56,0.25,0.43,0.29,0.15
Tennessee,Hawkins,1823,2436,26.6,48.19,2.1,0,2.12,35.8,2,16193,17.9,23.9,58,8.4,5.4,48500,295,48388,0.47,0.24,0.4,0.37,0.13
"North Carolina",Ashe,1824,1866,18,68.46,4.28,0,4.32,0,9,16981,18.4,24,55.6,8.1,7.9,57200,265,23792,0.51,0.27,0.49,0.36,0.13
Tennessee,Fentress,1825,2424,19.5,57.82,6.42,0,0,0,9,15228,32.3,37.4,44.9,6.6,10.8,32600,212,15714,0.51,0.23,0.39,0.36,0.11
"North Carolina",Alleghany,1826,1864,20.3,101.08,10.11,0,10.27,0,9,18377,20.1,25.8,52.6,9,6.3,49600,275,9849,0.5,0.25,0.4,0.36,0.11
"North Carolina",Surry,1827,1947,20.3,84.41,3.07,3.04,4.66,17.6,6,19408,11.4,21.9,57.3,9.4,4.8,48800,292,65848,0.41,0.25,0.48,0.33,0.14
Kentucky,Fulton,1828,999,31.4,136.67,13.67,0,0,70.9,7,19151,30.3,25,54.4,10.3,5,33800,253,7794,0.5,0.24,0.45,0.3,0.11
Oklahoma,Pawnee,1829,2161,22.2,18.85,12.56,0,6.32,20.3,6,15890,17.3,10,73,10.4,7.9,38700,308,16043,0.57,0.22,0.43,0.29,0.15
"North Carolina",Currituck,1830,1888,25.6,24.58,0,0,0,0,1,17873,10.1,13.1,67.7,8.2,3.6,78900,423,16766,,0.2,0.45,0.3,0.15
"North Carolina",Northampton,1831,1927,33.4,23.92,0,0,0,0,9,15921,23.6,24.1,52.8,8.8,7.3,37500,231,21180,0.54,0.28,0.5,0.22,0.11
"North Carolina",Hertford,1832,1907,30.5,141.67,4.43,4.45,4.41,31.3,6,15315,25,18.5,58.1,10.7,5.7,43300,275,22447,0.41,0.22,0.4,0.35,0.15
"North Carolina",Camden,1833,1876,22.2,30.99,0,0,0,0.3,8,16508,16.1,13.5,66.2,10.1,4.5,57200,242,6523,0.34,0.2,0.5,0.24,0.11
"North Carolina",Gates,1834,1898,34.9,0,0,0,0,0,8,15962,15.7,16.9,60.9,7.4,3.2,48400,237,9911,0.51,0.23,0.45,0.3,0.13
"North Carolina",Warren,1835,1954,34,38.92,0,0,0,0,8,14052,28.2,22.3,53.7,7.1,8.6,48300,246,18039,0.51,0.2,0.4,0.32,0.1
"North Carolina",Stokes,1836,1946,18,29.47,2.46,0,0,10.9,2,17958,9.8,17.5,62.8,7.3,2.8,58800,319,42062,0.55,0.25,0.44,0.36,0.11
"North Carolina",Caswell,1837,1878,24.2,23.45,0,0,0,0,8,15711,16.2,21.5,55,6.6,3.7,47200,250,21585,0.51,0.25,0.43,0.35,0.11
"North Carolina",Rockingham,1838,1940,23.1,88.22,2.26,1.12,1.14,31.9,4,18609,12.2,18.7,59.2,8.8,4.6,48200,307,89575,0.55,0.24,0.43,0.36,0.11
"North Carolina",Granville,1839,1900,27.1,85.55,7.33,0,2.48,32.8,6,17167,13.5,18.5,62,9.6,4.3,58000,323,41622,0.45,0.2,0.4,0.33,0.12
"North Carolina",Person,1840,1934,25.6,43.24,3.09,0,3.16,24.3,6,18152,13,16.5,63.2,7.6,5.7,55300,309,32793,0.55,0.16,0.29,0.33,0.07
"North Carolina",Vance,1841,1952,28.2,103.14,2.46,0,2.47,40.5,6,17310,19.6,19.5,57.1,9.5,8.3,53000,301,41312,,0.2,0.4,0.29,0.15
Tennessee,Overton,1842,2466,23.8,87.39,5.46,5.36,5.48,21.6,7,14277,17.9,36.4,44.1,6.9,7.3,35700,235,18654,0.37,0.23,0.41,0.37,0.13
Tennessee,Jackson,1843,2443,34.9,42.89,10.72,0,0,0,9,14600,20,38.8,45.2,6.8,6.5,38700,229,9409,,0.28,0.49,0.3,0.15
Oklahoma,Mayes,1844,2151,22.7,24.97,2.77,0,2.82,25,6,15241,18.7,13.9,67.9,10.8,5.3,42700,299,36565,0.39,0.26,0.43,0.29,0.15
"North Carolina",Halifax,1845,1903,31.7,92.18,3.48,1.75,1.75,38.5,4,15641,25.6,21.7,53.9,8.6,8.8,44500,287,57183,0.49,0.2,0.4,0.31,0.15
Oklahoma,Major,1846,2149,29.1,25.96,12.98,0,0,34.8,6,16396,15.9,15.6,70.9,13.1,3,38300,281,7758,0.57,0.2,0.41,0.31,0.18
"North Carolina",Pasquotank,1847,1931,25.7,177.17,2.95,2.94,2.98,45.6,7,17016,19.7,15.1,67.4,14.4,5,58800,359,34036,0.54,0.22,0.5,0.35,0.15
Tennessee,Carter,1848,2409,21.9,68.19,1.89,1.88,0,50.7,2,14680,18,22.3,57.5,10.8,5.5,43500,282,53193,0.53,0.25,0.41,0.34,0.13
Tennessee,Lake,1849,2447,62.8,0,0,0,0,0,9,11342,27.5,29.9,49.6,5,5.9,35700,215,8331,0,0.2,0.35,0.39,0.13
Tennessee,Obion,1850,2465,23,101.81,3.09,3.12,9.34,41.6,7,19910,15.2,18.2,61.3,8.5,5.6,43400,282,32053,0.86,0.27,0.43,0.3,0.12
Tennessee,Weakley,1851,2491,21.8,89.66,3.09,3.07,3.09,27.2,7,17213,15.5,21.2,56.9,10.3,3.8,40400,258,32568,0.21,0.23,0.39,0.35,0.12
Tennessee,Henry,1852,2439,26.2,88.35,3.4,3.36,3.45,33.8,7,18198,18.9,20.7,60,8.5,5.7,41800,270,29736,0.48,0.24,0.41,0.34,0.13
Tennessee,Trousdale,1853,2484,33.2,62.03,0,0,0,0,6,13925,17.7,32,47.7,7,8.4,40700,277,6588,0.83,0.28,0.49,0.36,0.13
Texas,Lipscomb,1854,2642,22.6,0,0,0,0,0,9,21506,13.5,13.6,73.8,14.9,2.4,35600,317,3081,0,0.19,0.37,0.3,0.19
Texas,Sherman,1855,2705,27.1,0,0,0,0,0,9,29190,14.4,14.5,70.5,13.2,2.2,36200,322,2818,0.22,0.16,0.4,0.26,0.23
Arkansas,Clay,1856,95,8.6,22.73,5.68,0,5.64,39.2,7,15203,21.2,33.1,47.9,5.2,7.1,29600,235,17588,0.43,0.23,0.43,0.33,0.15
Texas,Dallam,1857,2550,29.1,78.38,15.68,0,0,73.3,7,31598,18.1,13.5,66,7.2,3,27900,305,6269,0.39,0.17,0.4,0.32,0.21
Texas,Hansford,1858,2592,32.6,0,19,0,18.51,54.7,7,24620,12.5,12.9,71.7,15.3,3.1,42700,325,5372,0.41,0.26,0.43,0.34,0.15
Arkansas,Baxter,1859,87,20.2,176.64,2.8,2.75,5.77,28.9,7,18360,16.3,13.4,67.9,10.4,3.3,52800,344,36382,,0.22,0.39,0.38,0.12
Arkansas,Fulton,1860,109,15.4,55.91,9.32,0,9.59,5.7,9,12530,26.3,24.2,54.9,5.4,4.4,34600,248,10708,0.47,0.26,0.51,0.35,0.15
Arkansas,Sharp,1861,152,29.7,43.28,6.18,0,0,27,7,13637,21.8,16.9,64.5,8.7,6.2,36600,282,16467,0.46,0.23,0.45,0.33,0.15
Arkansas,Randolph,1862,145,19.2,40.16,5.74,0,0,37.1,7,13889,20.4,27.9,54.4,7.9,7.2,30900,262,17742,0.36,0.23,0.37,0.39,0.13
Arkansas,Benton,1863,88,22.8,99.23,2.48,0.79,5.21,55.6,3,20549,9.6,9.8,74.8,14.4,2.3,58500,369,125956,,0.23,0.4,0.33,0.15
Arkansas,Marion,1864,129,36.3,28.87,0,0,0,0,9,14517,18.9,15.3,64.2,8,3.2,42100,287,14298,0.43,0.23,0.42,0.38,0.2
Arkansas,Carroll,1865,92,28.6,82.07,9.12,4.45,9.38,17.3,7,17443,15.2,14.9,68.4,11.6,4.9,47700,301,22492,0.37,0.2,0.35,0.39,0.16
Arkansas,Boone,1866,89,24.8,156.23,3.19,3.13,3.25,35.1,7,17124,13.9,15,67.6,10.7,4.2,45800,327,31906,0.53,0.23,0.42,0.33,0.19
Texas,Ochiltree,1867,2673,16.4,34.67,11.56,0,11.51,83.3,7,20437,13.7,11.5,71.2,13.8,3.5,44300,349,8791,0.24,0.16,0.36,0.33,0.09
California,Kings,1868,175,20,68.09,3.54,0.88,1.82,69.5,4,13982,18.2,16.9,65.6,9,14.5,70400,411,113351,0.53,0.17,0.46,0.31,0.15
Tennessee,Cheatham,1869,2410,26.6,27.91,3.1,0,0,9.4,2,17773,10.8,13.8,65,10.5,2.5,63500,387,33175,0.51,0.25,0.35,0.36,0.1
Tennessee,Washington,1870,2489,27.3,488.44,6.09,2.99,6.16,66.8,2,20282,15.5,15.1,68.4,18.9,4,56800,313,100265,0.54,0.25,0.41,0.36,0.15
Tennessee,Union,1871,2486,15.9,13.2,0,0,0,0,2,12672,21.3,33.7,45.6,4.5,4.7,45500,265,15539,0,0.23,0.44,0.31,0.11
Oklahoma,Tulsa,1872,2174,27.7,235.95,2.48,0.94,4,95.6,2,24251,13.2,5.4,81.7,23.7,4.1,60300,366,531596,0.56,0.22,0.39,0.34,0.17
"North Carolina",Wilkes,1873,1958,21.3,83.71,1.64,1.62,3.29,10.1,7,18933,13.3,23.2,54.1,8.8,4.8,52800,299,61884,0.52,0.2,0.4,0.33,0.15
Missouri,Pemiscot,1874,1529,26.2,78.34,4.61,0,4.63,48.6,7,14371,35.8,28.9,49.5,6.8,12.3,27000,234,21666,0.45,0.19,0.45,0.39,0.08
